t,eta,attack,drift,shots,n_eff,qber_mean,qber_obs,secrecy_margin,leakage_burden,psi,dpsi_dt,dqber_dt,phase,scenario,repeat
101.0,0.145,0.32,0.03,10000,9094,0.19305537155031063,0.19496371233780516,-0.4912452699350879,0.3812227842533539,-4.465866090318981,-0.04401005881007647,0.0011546074334726208,insecure,high_disturbance,40
102.0,0.145,0.32,0.03,10000,9094,0.19331732660517886,0.1906751704420497,-0.47352785430392685,0.37800637783153734,-4.304798675490244,-0.0427260739324673,0.0011546074334726208,insecure,high_disturbance,40
103.0,0.145,0.32,0.03,10000,9094,0.1935925864161321,0.1972729272047504,-0.5006450062002307,0.38295469540356286,-4.5513182381839155,-0.08870623998632965,0.002364196173301081,insecure,high_disturbance,40
104.0,0.145,0.32,0.03,10000,9094,0.19388062684545493,0.19540356278865187,-0.4930432271009194,0.3815526720914889,-4.482211155462903,0.098314927762988,-0.0026391027050802762,insecure,high_disturbance,40
105.0,0.145,0.32,0.03,10000,9094,0.1941808887246454,0.19199472179458985,-0.4790157220923733,0.37899604134594245,-4.3546883826579394,0.08662186074324607,-0.0023092148669452417,insecure,high_disturbance,40
106.0,0.145,0.32,0.03,10000,9094,0.19449277938705695,0.19078513305476139,-0.47398641773740524,0.37808884979107105,-4.308967433976411,-0.14660415015504347,0.0039586540576204005,insecure,high_disturbance,40
107.0,0.145,0.32,0.03,10000,9094,0.1948156742923564,0.19991202990983065,-0.5112686351264829,0.384934022432373,-4.647896682968026,-0.06616020798475652,0.0017594018033868508,insecure,high_disturbance,40
108.0,0.145,0.32,0.03,10000,9094,0.195148918738346,0.1943039366615351,-0.4885416634940517,0.3807279524961513,-4.441287849945924,-0.06743341508753575,0.001869364416098529,insecure,high_disturbance,40
109.0,0.145,0.32,0.03,10000,9094,0.19549182965545606,0.2036507587420277,-0.5261039864457407,0.3877380690565208,-4.782763513143098,-0.06310330048666968,0.0017044204970310117,insecure,high_disturbance,40
110.0,0.145,0.32,0.03,10000,9094,0.19584369747899158,0.1977127776555971,-0.502424389601119,0.3832845832416979,-4.567494450919264,0.1096550569749537,-0.003023971849571136,insecure,high_disturbance,40
111.0,0.145,0.32,0.03,10000,9094,0.1962037880939997,0.19760281504288543,-0.501979873911251,0.3832021112821641,-4.5634533991931905,0.030413101265720943,-0.0008247195953375863,insecure,high_disturbance,40
112.0,0.145,0.32,0.03,10000,9094,0.19657134484742753,0.19606333846492194,-0.4957335073226604,0.38204750384869146,-4.506668248387822,0.016200249644960696,-0.0004398504508467127,insecure,high_disturbance,40
113.0,0.145,0.32,0.03,10000,9094,0.1969455906220559,0.196723114141192,-0.4984158189893596,0.382542335605894,-4.531052899903269,-0.008132236012465377,0.00021992522542335635,insecure,high_disturbance,40
114.0,0.145,0.32,0.03,10000,9094,0.19732572996652342,0.19650318891576865,-0.49752259924540276,0.3823773916868265,-4.5229327204127525,-0.06042150915254885,0.0016494391906751588,insecure,high_disturbance,40
115.0,0.145,0.32,0.03,10000,9094,0.19771095127560334,0.20002199252254232,-0.5117085510029203,0.38501649439190677,-4.651895918208367,-0.1377741192586157,0.003793710138552883,insecure,high_disturbance,40
116.0,0.145,0.32,0.03,10000,9094,0.1981004290147573,0.20409060919287442,-0.5278329054822982,0.38806795689465584,-4.798480958929984,-0.0536163690522522,0.0014844952716076554,insecure,high_disturbance,40
117.0,0.145,0.32,0.03,10000,9094,0.19849332598286784,0.20299098306575764,-0.5235041521944158,0.38724323729931825,-4.759128656312871,0.059322924901067164,-0.0016494391906751726,insecure,high_disturbance,40
118.0,0.145,0.32,0.03,10000,9094,0.1988887956069487,0.20079173081152407,-0.5147818620040635,0.3855937981086431,-4.67983510912785,0.027711381653733103,-0.0007697382889817472,insecure,high_disturbance,40
119.0,0.145,0.32,0.03,10000,9094,0.19928598426254232,0.20145150648779414,-0.5174076482305946,0.38608862986584563,-4.703705893005405,-0.023870783877555368,0.0006597756762700691,insecure,high_disturbance,40
0.0,0.145,0.32,0.03,10000,9094,0.1896,0.18847591818781614,-0.4643089737571887,0.37635693864086217,-4.220990670519897,0.03375504285337705,-0.0008797009016934254,insecure,high_disturbance,41
1.0,0.145,0.32,0.03,10000,9094,0.18999804935090303,0.18759621728612272,-0.4605959190433172,0.3756971629645921,-4.18723562766652,-0.16313925462433687,0.004343523202111288,insecure,high_disturbance,41
2.0,0.145,0.32,0.03,10000,9094,0.19039523800649666,0.19716296459203872,-0.5001996097745428,0.38287222344402905,-4.547269179768571,0.03182504316743762,-0.0008247195953375863,insecure,high_disturbance,41
3.0,0.145,0.32,0.03,10000,9094,0.1907907076305775,0.18594677809544755,-0.4535944095464809,0.37446008357158567,-4.123585541331645,0.10251278096824068,-0.0027490653177919544,insecure,high_disturbance,41
4.0,0.145,0.32,0.03,10000,9094,0.19118360459868805,0.1916648339564548,-0.47764679796152987,0.3787486254673411,-4.342243617832089,-0.1588511543071398,0.004178579283043771,insecure,high_disturbance,41
5.0,0.145,0.32,0.03,10000,9094,0.191573082337842,0.1943039366615351,-0.4885416634940517,0.3807279524961513,-4.441287849945924,0.05221261218839057,-0.0013745326588959772,insecure,high_disturbance,41
6.0,0.145,0.32,0.03,10000,9094,0.19195830364692196,0.18891576863866286,-0.4661600232800839,0.3766868264789972,-4.237818393455308,0.11225464603791657,-0.0029689905432153108,insecure,high_disturbance,41
7.0,0.145,0.32,0.03,10000,9094,0.19233844299138944,0.18836595557510447,-0.46384564136571005,0.37627446668132836,-4.216778557870091,-0.2606551314287815,0.007037607213547389,insecure,high_disturbance,41
8.0,0.145,0.32,0.03,10000,9094,0.19271268876601783,0.20299098306575764,-0.5235041521944158,0.38724323729931825,-4.759128656312871,-0.20354052085950736,0.005443149329228056,insecure,high_disturbance,41
9.0,0.145,0.32,0.03,10000,9094,0.19308024551944566,0.19925225423356058,-0.5086245559548016,0.38443919067517046,-4.623859599589106,0.1733038092783934,-0.004728392346602148,insecure,high_disturbance,41
10.0,0.145,0.32,0.03,10000,9094,0.19344033613445377,0.19353419837255334,-0.4853773141531693,0.38015064877941507,-4.412521037756084,0.08308908172753293,-0.0022542335605893887,insecure,high_disturbance,41
11.0,0.145,0.32,0.03,10000,9094,0.19379220395798932,0.1947437871123818,-0.4903449579747444,0.38105784033428636,-4.45768143613404,-0.012331676351203136,0.00032988783813503453,insecure,high_disturbance,41
12.0,0.145,0.32,0.03,10000,9094,0.19413511487509935,0.1941939740488234,-0.488090282950434,0.3806454805366176,-4.437184390458491,-0.14084880009938017,0.0038486914449087223,insecure,high_disturbance,41
13.0,0.145,0.32,0.03,10000,9094,0.19446835932108894,0.20244117000219924,-0.5213316939966081,0.38683087750164946,-4.7393790363328,0.0020527432016193004,-5.498130635583909e-05,insecure,high_disturbance,41
14.0,0.145,0.32,0.03,10000,9094,0.19479125422638846,0.19408401143611173,-0.48763867944607775,0.3805630085770838,-4.433078904055252,0.19234532683743044,-0.0052232241038046995,insecure,high_disturbance,41
15.0,0.145,0.32,0.03,10000,9094,0.19510314488879996,0.19199472179458985,-0.4790157220923733,0.37899604134594245,-4.3546883826579394,-0.05709513785665932,0.0015394765779634945,insecure,high_disturbance,41
16.0,0.145,0.32,0.03,10000,9094,0.19540340676799042,0.19716296459203872,-0.5001996097745428,0.38287222344402905,-4.547269179768571,-0.11649067501308297,0.003133934462282814,insecure,high_disturbance,41
17.0,0.145,0.32,0.03,10000,9094,0.19569144719731324,0.19826259071915547,-0.5046436705952516,0.38369694303936663,-4.587669732684105,0.006079600639564475,-0.00016494391906751726,insecure,high_disturbance,41
18.0,0.145,0.32,0.03,10000,9094,0.1959667070082665,0.19683307675390369,-0.4988620976338386,0.3826248075654278,-4.535109978489442,0.07729541431442666,-0.0020892896415218715,insecure,high_disturbance,41
19.0,0.145,0.32,0.03,10000,9094,0.19622866206313472,0.19408401143611173,-0.48763867944607775,0.3805630085770838,-4.433078904055252,0.016256438311489596,-0.0004398504508467127,insecure,high_disturbance,41
20.0,0.145,0.32,0.03,10000,9094,0.19647682469161418,0.19595337585221026,-0.4952856812053109,0.38196503188915776,-4.502597101866463,0.04126836529716149,-0.0010996261271167818,insecure,high_disturbance,41
21.0,0.145,0.32,0.03,10000,9094,0.19671074502748315,0.19188475918187817,-0.4785596390807022,0.37891356938640863,-4.350542173460929,-0.038504255069832016,0.0010446448207609288,insecure,high_disturbance,41
22.0,0.145,0.32,0.03,10000,9094,0.1969300122416539,0.19804266549373212,-0.5037566173206739,0.3835319991202991,-4.579605612006127,-0.13264458513230437,0.003573784913129527,insecure,high_disturbance,41
23.0,0.145,0.32,0.03,10000,9094,0.1971342556682269,0.19903232900813722,-0.5077414478098091,0.38427424675610294,-4.615831343725538,0.21100744586393239,-0.005608093248295573,insecure,high_disturbance,41
24.0,0.145,0.32,0.03,10000,9094,0.19732314582045998,0.18682647899714097,-0.45733497923060884,0.37511985924785574,-4.157590720278262,0.022148920326810373,-0.0006047943699142161,insecure,high_disturbance,41
25.0,0.145,0.32,0.03,10000,9094,0.19749639529386884,0.1978227402683088,-0.5028686853379108,0.3833670552012316,-4.571533503071917,-0.20898991810521528,0.005553111941939734,insecure,high_disturbance,41
26.0,0.145,0.32,0.03,10000,9094,0.19765375955398265,0.19793270288102044,-0.5033127612137561,0.38344952716076536,-4.575570556488692,-0.04417746992585547,0.001209588739828446,insecure,high_disturbance,41
27.0,0.145,0.32,0.03,10000,9094,0.197795037606596,0.20024191774796568,-0.5125877287215991,0.3851814383109743,-4.659888442923628,-0.0680382413314864,0.001869364416098529,insecure,high_disturbance,41
28.0,0.145,0.32,0.03,10000,9094,0.19792007254868021,0.2016714317132175,-0.5182811743066832,0.38625357378491315,-4.711647039151665,0.05226157462902403,-0.0014295139652518024,insecure,high_disturbance,41
29.0,0.145,0.32,0.03,10000,9094,0.19802875199844341,0.19738288981746208,-0.5010901823032138,0.38303716736309656,-4.55536529366558,0.025879298114018567,-0.0007147569826259081,insecure,high_disturbance,41
30.0,0.145,0.32,0.03,10000,9094,0.19812100840336133,0.20024191774796568,-0.5125877287215991,0.3851814383109743,-4.659888442923628,0.00404805694850463,-0.00010996261271167818,insecure,high_disturbance,41
31.0,0.145,0.32,0.03,10000,9094,0.19819681922533416,0.19716296459203872,-0.5001996097745428,0.38287222344402905,-4.547269179768571,-0.013955745761484728,0.0003848691444908736,insecure,high_disturbance,41
32.0,0.145,0.32,0.03,10000,9094,0.19825620700246174,0.20101165603694743,-0.5156579927891257,0.3857587420277106,-4.6877999344465975,-0.028252428087878645,0.0007697382889817334,insecure,high_disturbance,41
33.0,0.145,0.32,0.03,10000,9094,0.19829923928726828,0.1987024411700022,-0.5064151439538761,0.38402683087750167,-4.603774035944328,-0.033691360998575615,0.0009346822080492645,insecure,high_disturbance,41
34.0,0.145,0.32,0.03,10000,9094,0.19832602846154568,0.20288102045304596,-0.5230700922088124,0.3871607653397845,-4.755182656443749,-0.030053849043386816,0.0008247195953375863,insecure,high_disturbance,41
35.0,0.145,0.32,0.03,10000,9094,0.19833673142832262,0.20035188036067736,-0.5130269907434212,0.38526391027050805,-4.663881734031102,0.20439436881331874,-0.005553111941939734,insecure,high_disturbance,41
36.0,0.145,0.32,0.03,10000,9094,0.19833154918180454,0.1917747965691665,-0.47810333106988223,0.37883109742687493,-4.346393918817111,0.0725060581095498,-0.0019793270288101933,insecure,high_disturbance,41
37.0,0.145,0.32,0.03,10000,9094,0.1983107262564622,0.19639322630305697,-0.4970756579593202,0.3822949197272928,-4.518869617812002,-0.03923396409824598,0.0010446448207609427,insecure,high_disturbance,41
38.0,0.145,0.32,0.03,10000,9094,0.19827455005677996,0.19386408621068837,-0.4867348031714963,0.3803980646580163,-4.424861847013603,-0.08446515831729773,0.002309214866945228,insecure,high_disturbance,41
39.0,0.145,0.32,0.03,10000,9094,0.19822335006949995,0.20101165603694743,-0.5156579927891257,0.3857587420277106,-4.6877999344465975,-0.12549394255712976,0.0034088409940620096,insecure,high_disturbance,41
40.0,0.145,0.32,0.03,10000,9094,0.19815749696052173,0.2006817681988124,-0.5143434705340649,0.3855113261491093,-4.675849732127863,0.11301258018304816,-0.003078953155926975,insecure,high_disturbance,41
41.0,0.145,0.32,0.03,10000,9094,0.19807740155893305,0.19485374972509348,-0.4907952251488551,0.38114031229382017,-4.461774774080501,0.034027301311297276,-0.0009346822080492645,insecure,high_disturbance,41
42.0,0.145,0.32,0.03,10000,9094,0.19798351373095557,0.19881240378271386,-0.5068574642455795,0.3841093028370354,-4.607795129505268,-0.10304913565569596,0.0028040466241477796,insecure,high_disturbance,41
43.0,0.145,0.32,0.03,10000,9094,0.19787632114689307,0.20046184297338904,-0.5134660349931083,0.3853463822300418,-4.667873045391893,-0.008032235041918856,0.00021992522542335635,insecure,high_disturbance,41
44.0,0.145,0.32,0.03,10000,9094,0.197756347944461,0.19925225423356058,-0.5086245559548016,0.38443919067517046,-4.623859599589106,-0.059411380426869886,0.0016494391906751726,insecure,high_disturbance,41
45.0,0.145,0.32,0.03,10000,9094,0.1976241532921613,0.20376072135473938,-0.5265365386870197,0.38782054101605457,-4.786695806245633,0.12423541071064426,-0.0033538596877061705,insecure,high_disturbance,41
46.0,0.145,0.32,0.03,10000,9094,0.19748032985664055,0.19254453485814824,-0.4812927655984599,0.3794084011436112,-4.375388778167817,0.1747557078935711,-0.004783373652957987,insecure,high_disturbance,41
47.0,0.145,0.32,0.03,10000,9094,0.1973255021782318,0.1941939740488234,-0.488090282950434,0.3806454805366176,-4.437184390458491,-0.13825357002027472,0.003738728832197044,insecure,high_disturbance,41
48.0,0.145,0.32,0.03,10000,9094,0.19716032495913297,0.20002199252254232,-0.5117085510029203,0.38501649439190677,-4.651895918208367,-0.05909045160354465,0.0015944578843193336,insecure,high_disturbance,41
49.0,0.145,0.32,0.03,10000,9094,0.1969854812689137,0.19738288981746208,-0.5010901823032138,0.38303716736309656,-4.55536529366558,-0.013969595459741413,0.0003848691444908736,insecure,high_disturbance,41
50.0,0.145,0.32,0.03,10000,9094,0.1968016806722689,0.20079173081152407,-0.5147818620040635,0.3855937981086431,-4.67983510912785,0.0,0.0,insecure,high_disturbance,41
51.0,0.145,0.32,0.03,10000,9094,0.19660965728415156,0.19738288981746208,-0.5010901823032138,0.38303716736309656,-4.55536529366558,0.22311026955554158,-0.005992962392786447,insecure,high_disturbance,41
52.0,0.145,0.32,0.03,10000,9094,0.19641016775761447,0.18880580602595118,-0.46569760270184435,0.3766043545194634,-4.233614570016766,0.0879212801303817,-0.002364196173301081,insecure,high_disturbance,41
53.0,0.145,0.32,0.03,10000,9094,0.19620398920987683,0.19265449747085991,-0.48174750067452987,0.379490873103145,-4.379522733404817,-0.0976784099238861,0.002584121398724437,insecure,high_disturbance,41
54.0,0.145,0.32,0.03,10000,9094,0.1959919170923001,0.19397404882340005,-0.4871868528850992,0.3804805366175501,-4.428971389864539,-0.034982979124984936,0.0009346822080492645,insecure,high_disturbance,41
55.0,0.145,0.32,0.03,10000,9094,0.19577476301011093,0.19452386188695844,-0.4894437560820265,0.38089289641521884,-4.449488691654786,-0.07934917140978337,0.0021442709478777106,insecure,high_disturbance,41
56.0,0.145,0.32,0.03,10000,9094,0.19555335249784772,0.19826259071915547,-0.5046436705952516,0.38369694303936663,-4.587669732684105,0.0,0.0,insecure,high_disturbance,41
57.0,0.145,0.32,0.03,10000,9094,0.19532852275662793,0.19452386188695844,-0.4894437560820265,0.38089289641521884,-4.449488691654786,0.010087640882420867,-0.00027490653177918156,insecure,high_disturbance,41
58.0,0.145,0.32,0.03,10000,9094,0.19510112035943783,0.1977127776555971,-0.502424389601119,0.3832845832416979,-4.567494450919264,0.012313422320591627,-0.00032988783813503453,insecure,high_disturbance,41
59.0,0.145,0.32,0.03,10000,9094,0.19487199893073495,0.19386408621068837,-0.4867348031714963,0.3803980646580163,-4.424861847013603,-0.044199360167691104,0.001209588739828446,insecure,high_disturbance,41
60.0,0.145,0.32,0.03,10000,9094,0.1946420168067227,0.200131955135254,-0.512148248838011,0.38509896635144053,-4.655893171254646,-0.05715160187592527,0.0015394765779634945,insecure,high_disturbance,41
61.0,0.145,0.32,0.03,10000,9094,0.1944120346827104,0.19694303936661536,-0.49930815558419994,0.38270727952496153,-4.539165050765454,0.20903738889966883,-0.005608093248295573,insecure,high_disturbance,41
62.0,0.145,0.32,0.03,10000,9094,0.19418291325400752,0.18891576863866286,-0.4661600232800839,0.3766868264789972,-4.237818393455308,0.06950155586501072,-0.001869364416098529,insecure,high_disturbance,41
63.0,0.145,0.32,0.03,10000,9094,0.19395551085681742,0.1932043105344183,-0.4840178132938976,0.37990323290081374,-4.400161939035432,-0.06878519235625458,0.00181438310974269,insecure,high_disturbance,41
64.0,0.145,0.32,0.03,10000,9094,0.19373068111559763,0.19254453485814824,-0.4812927655984599,0.3794084011436112,-4.375388778167817,-0.11385440308251704,0.003078953155926975,insecure,high_disturbance,41
65.0,0.145,0.32,0.03,10000,9094,0.19350927060333445,0.19936221684627226,-0.5090657819720513,0.3845216626347042,-4.627870745200466,-0.06767430224150095,0.00181438310974269,insecure,high_disturbance,41
66.0,0.145,0.32,0.03,10000,9094,0.19329211652114525,0.19617330107763362,-0.4961811120915901,0.3821299758082253,-4.510737382650819,0.17197335524087398,-0.0046184297338904695,insecure,high_disturbance,41
