eta,attack,drift,shots,n_repeats,n_eff,qber_mean_det,qber_obs_mean,qber_obs_sd,qber_obs_ci_low,qber_obs_ci_med,qber_obs_ci_high,margin_mean,margin_sd,margin_ci_low,margin_ci_med,margin_ci_high,psi_mean,psi_sd,psi_ci_low,psi_ci_med,psi_ci_high,mean_leakage,p_secure,p_transition,p_insecure,dominant_phase
0.05,0.15,0.01,10000,250,9620,0.07693598426254233,0.07682661122661122,0.00270837037405514,0.07166839916839918,0.07681912681912682,0.08261694386694388,0.1783446078428479,0.019410948220477838,0.1373241138394013,0.17824986664530412,0.21575328349073172,1.6213146167531627,0.1764631656407076,1.248401034903648,1.6204533331391284,1.9613934862793792,0.16411995841995844,1.0,0.0,0.0,secure
0.052500000000000005,0.15,0.01,10000,250,9620,0.07943598426254234,0.079397920997921,0.002761620547588137,0.07403586278586279,0.07936590436590438,0.08488045738045738,0.16003314412384753,0.019533550315178578,0.12169851343796939,0.16010958379678303,0.1983768316437054,1.4548467647622503,0.17757773013798708,1.106350122163358,1.4555416708798457,1.8034257422155036,0.16604844074844075,1.0,0.0,0.0,secure
0.055,0.15,0.01,10000,250,9620,0.08193598426254234,0.08196008316008317,0.0029377905366927476,0.07661122661122662,0.08212058212058213,0.08752598752598753,0.1420596576152825,0.020473294595389466,0.10367640952372878,0.14077651955126286,0.1797422542911828,1.2914514328662048,0.18612085995808605,0.9425128138520799,1.2797865413751168,1.6340204935562073,0.1679700623700624,1.0,0.0,0.0,secure
0.0575,0.15,0.01,10000,250,9620,0.08443598426254234,0.08446444906444907,0.002903810526120652,0.07912941787941788,0.08456340956340958,0.08968555093555095,0.12471256432319297,0.019974848303923202,0.08915278256330672,0.12387552992484781,0.16178312275405887,1.1337505847562996,0.18158953003566547,0.8104798414846065,1.12614118113498,1.4707556614005353,0.16984833679833686,1.0,0.0,0.0,secure
0.060000000000000005,0.15,0.01,10000,250,9620,0.08693598426254234,0.08697920997920998,0.0028269051298264827,0.08185550935550936,0.08685031185031186,0.09257276507276507,0.10752471540424861,0.01916472369987649,0.06999245734515837,0.10825499532907398,0.14262423623236956,0.9774974127658963,0.1742247609079681,0.636295066774167,0.9841363211733998,1.296583965748814,0.17173440748440752,1.0,0.0,0.0,secure
0.0625,0.15,0.01,10000,250,9620,0.08943598426254235,0.0891929313929314,0.002983381554758268,0.08359927234927235,0.0895010395010395,0.0950441787941788,0.09260879753477515,0.020024785799217112,0.05381934912127634,0.09038714875070727,0.13051913341233307,0.8418981594070469,0.1820435072656101,0.4892668101934213,0.8217013522791571,1.186537576475755,0.17339469854469858,1.0,0.0,0.0,secure
0.065,0.15,0.01,10000,250,9620,0.09193598426254235,0.09175592515592515,0.0029224415806306542,0.0863487525987526,0.09168399168399169,0.09737785862785864,0.07553083061099501,0.01931220375684169,0.03873537031736758,0.0758596121647794,0.11166467372616277,0.6866439146454092,0.1755654886985608,0.35213973015788713,0.689632837861631,1.0151333975105707,0.17531694386694385,1.0,0.0,0.0,secure
0.0675,0.15,0.01,10000,250,9620,0.09443598426254235,0.09412515592515594,0.0029192260764508665,0.08890072765072765,0.09397089397089398,0.09958419958419959,0.05995266768719114,0.01906744323351933,0.024639159742997876,0.060817330240926365,0.09441167977243431,0.5450242517017375,0.17334039303199392,0.22399236129998068,0.5528848203720579,0.858287997931221,0.17709386694386697,1.0,0.0,0.0,secure
0.06999999999999999,0.15,0.01,10000,250,9620,0.09693598426254232,0.09693014553014553,0.0030266873717996654,0.09149948024948025,0.09682952182952184,0.10291060291060292,0.04176556593887631,0.0194928840750121,0.003682132045510121,0.04226334362845277,0.07708112964694513,0.3796869630806938,0.17720803704556456,0.03347392768645565,0.3842122148041161,0.7007375422449558,0.17919760914760918,0.98,0.008,0.012,secure
0.0725,0.15,0.01,10000,250,9620,0.09943598426254233,0.09941330561330561,0.0030995852364974724,0.09341735966735967,0.09937629937629938,0.10558991683991685,0.025879615050949673,0.019714693389459744,-0.012946111053836208,0.02596068828636663,0.06444212791376841,0.23526922773590617,0.17922448535872493,-0.11769191867123825,0.23600625714878756,0.5858375264888037,0.18105997920997924,0.892,0.028,0.08,secure
0.075,0.15,0.01,10000,250,9620,0.10193598426254233,0.10217629937629939,0.0031278749929566875,0.0960966735966736,0.10207900207900208,0.10783004158004159,0.008431604351428545,0.019618941622655067,-0.02667990946142341,0.008888574368517053,0.04699401510802828,0.0766509486493504,0.17835401475140972,-0.24254463146748556,0.08080522153197321,0.42721831916389347,0.18313222453222455,0.632,0.068,0.3,secure
0.0775,0.15,0.01,10000,250,9620,0.10443598426254233,0.10432972972972973,0.0031712478238489833,0.09885654885654886,0.10441787941787942,0.11037162162162163,-0.004998222646050572,0.019667364128081163,-0.042080241633326444,-0.005699517605279682,0.0292706116359723,-0.045438387691368834,0.1787942193461924,-0.3825476512120586,-0.05181379641163347,0.26609646941793,0.1847472972972973,0.372,0.068,0.56,insecure
0.08,0.15,0.01,10000,250,9620,0.10693598426254233,0.10672515592515593,0.0030804826037928138,0.10147869022869023,0.10665280665280666,0.11310810810810812,-0.019782311718894982,0.018864183181722873,-0.058448806679096965,-0.01948157257227682,0.01266052564334931,-0.17983919744449983,0.17149257437929882,-0.5313527879917906,-0.17710520520251655,0.1150956876668119,0.18654386694386696,0.108,0.068,0.824,insecure
0.08249999999999999,0.15,0.01,10000,250,9620,0.10943598426254234,0.10932640332640334,0.0034211148963063653,0.10301455301455302,0.10904365904365905,0.11611226611226612,-0.03559767600886262,0.02068539540856211,-0.07617147816942596,-0.03405771846164055,0.003032849685597659,-0.3236152364442056,0.18804904916874646,-0.6924679833584179,-0.3096156223785505,0.02757136077816054,0.18849480249480252,0.032,0.016,0.952,insecure
0.08499999999999999,0.15,0.01,10000,250,9620,0.11193598426254234,0.11193471933471934,0.0032142088421689584,0.10623700623700624,0.11185031185031186,0.1181912681912682,-0.05130789964903943,0.019174441502274122,-0.08828709285813333,-0.050952447925432104,-0.01692901484117241,-0.4664354513549039,0.1743131045661284,-0.8026099350739393,-0.46320407204938274,-0.15390013491974916,0.1904510395010395,0.0,0.008,0.992,insecure
0.0875,0.15,0.01,10000,250,9620,0.11443598426254234,0.11405738045738047,0.003099201792103455,0.1087551975051975,0.11387733887733889,0.12030405405405406,-0.06394059405873714,0.018306453957466235,-0.10047676536187798,-0.06301156401989486,-0.0323081179383296,-0.5812781278067014,0.1664223087042385,-0.9134251396534361,-0.5728324001808623,-0.2937101630757237,0.19204303534303538,0.0,0.004,0.996,insecure
0.09,0.15,0.01,10000,250,9620,0.11693598426254234,0.11695135135135135,0.0030604542550618312,0.1110420997920998,0.11694386694386695,0.12224532224532225,-0.08094546054207734,0.017861220939984615,-0.11156998115171893,-0.08103220138361147,-0.046111044706471975,-0.7358678231097939,0.16237473581804196,-1.0142725559247174,-0.7366563762146497,-0.41919131551338157,0.19421351351351354,0.0,0.0,1.0,insecure
0.0925,0.15,0.01,10000,250,9620,0.11943598426254234,0.11959833679833681,0.003039777676653928,0.1138487525987526,0.11964656964656965,0.12510914760914763,-0.09629281463256996,0.017509517896124302,-0.12775000227257993,-0.09669671349014522,-0.06284233177669582,-0.8753892239324541,0.1591774354193118,-1.161363657023454,-0.879061031728593,-0.5712939252426893,0.1961987525987526,0.0,0.0,1.0,insecure
0.095,0.15,0.01,10000,250,9620,0.12193598426254235,0.12197297297297299,0.003562254990616617,0.11511954261954263,0.12177754677754679,0.12930093555093555,-0.10985002755008504,0.0202327362874624,-0.15104368919760597,-0.10890625656835232,-0.07034341433835006,-0.998636614091682,0.1839339662496582,-1.3731244472509634,-0.9900568778941119,-0.6394855848940914,0.19797972972972974,0.0,0.0,1.0,insecure
0.0975,0.15,0.01,10000,250,9620,0.12443598426254235,0.12453762993762993,0.0032129540540485747,0.11865384615384617,0.12453222453222454,0.1309537422037422,-0.12440260136522127,0.018060813947205285,-0.16010459049202824,-0.1245081137350609,-0.09096637396684464,-1.1309327396838298,0.16418921770186623,-1.4554962772002566,-1.1318919430460082,-0.826967036062224,0.19990322245322248,0.0,0.0,1.0,insecure
0.09999999999999999,0.15,0.01,10000,250,9620,0.12693598426254232,0.1268960498960499,0.0033530544512169204,0.11985446985446986,0.12718295218295217,0.1336564449064449,-0.13759004681975415,0.01867415268366788,-0.17477131391860395,-0.13933148970004067,-0.09789333749446785,-1.2508186074523102,0.1697650243969807,-1.5888301265327631,-1.266649906364006,-0.8899394317678896,0.20167203742203743,0.0,0.0,1.0,insecure
0.1025,0.15,0.01,10000,250,9620,0.12943598426254233,0.12899417879417882,0.003731063641562652,0.1221881496881497,0.1288981288981289,0.13639293139293138,-0.14917732645727147,0.020519325212836132,-0.18943557919920773,-0.148825614318919,-0.11124463393820483,-1.3561575132479224,0.1865393201166921,-1.7221416290837066,-1.352960130171991,-1.0113148539836803,0.2032456340956341,0.0,0.0,1.0,insecure
0.105,0.15,0.01,10000,250,9620,0.13193598426254233,0.13202203742203744,0.0034125923130717637,0.12611486486486487,0.13212058212058211,0.13873700623700624,-0.16577786582842186,0.018538621580170497,-0.2018508480381914,-0.1664592205723267,-0.13338069163695032,-1.5070715075311074,0.16853292345609544,-1.8350077094381034,-1.5132656415666064,-1.212551742154094,0.2055165280665281,0.0,0.0,1.0,insecure
0.1075,0.15,0.01,10000,250,9620,0.13443598426254233,0.13422993762993765,0.003453104023841132,0.12727130977130977,0.1341995841995842,0.14062110187110186,-0.17771245668831992,0.018584593410601327,-0.21173474381160548,-0.17769671836875872,-0.13982159452271598,-1.6155677880756356,0.16895084918728479,-1.9248613073782315,-1.615424712443261,-1.2711054047519632,0.20717245322245323,0.0,0.0,1.0,insecure
0.11,0.15,0.01,10000,250,9620,0.13693598426254233,0.13697671517671517,0.0037442489964901586,0.1298570686070686,0.13726611226611227,0.14390072765072764,-0.19236983556604084,0.019923923053452947,-0.22873634832137021,-0.19407646755402247,-0.15410064573859497,-1.7488166869640076,0.1811265732132086,-2.079421348376093,-1.764331523218386,-1.4009149612599543,0.20923253638253642,0.0,0.0,1.0,insecure
0.1125,0.15,0.01,10000,250,9620,0.13943598426254233,0.13934511434511435,0.0033515165588185796,0.13349532224532226,0.13918918918918918,0.14613045738045738,-0.20491640257873742,0.01758487410259315,-0.24015142087678346,-0.2042313924138583,-0.17390208488076125,-1.8628763870794307,0.15986249184175588,-2.183194735243486,-1.8566490219441663,-1.580928044370557,0.21100883575883578,0.0,0.0,1.0,insecure
0.11499999999999999,0.15,0.01,10000,250,9620,0.14193598426254234,0.14217380457380457,0.0033507574757224985,0.13564449064449066,0.1422037422037422,0.14845114345114344,-0.2196834952007147,0.01737658628486605,-0.2519095551648197,-0.21997102844730504,-0.18544310041666123,-1.9971226836428606,0.15796896622605502,-2.290086865134725,-1.9997366222482276,-1.6858463674241928,0.21313035343035344,0.0,0.0,1.0,insecure
0.1175,0.15,0.01,10000,250,9620,0.14443598426254234,0.14422952182952184,0.0037158477818750903,0.13693866943866945,0.14423076923076922,0.15122401247401246,-0.23026631795315183,0.01908921666294795,-0.26579839692731744,-0.23043343931145427,-0.19233764841397907,-2.0933301632104713,0.1735383332995268,-2.416349062975613,-2.094849448285948,-1.7485240764907188,0.21467214137214136,0.0,0.0,1.0,insecure
0.12,0.15,0.01,10000,250,9620,0.14693598426254234,0.1468257796257796,0.0038008862795021543,0.14011434511434512,0.14667359667359667,0.15426195426195427,-0.24352206875604027,0.019256533793109938,-0.28081628027459987,-0.24291452480184622,-0.2090845650909485,-2.2138369886912748,0.17505939811918125,-2.552875275223635,-2.2083138618349656,-1.9007687735540773,0.21661933471933473,0.0,0.0,1.0,insecure
0.1225,0.15,0.01,10000,250,9620,0.14943598426254234,0.14969230769230768,0.0034675757970965286,0.14248180873180874,0.14984407484407486,0.1557276507276507,-0.25801209035565625,0.01741703841952037,-0.28798832200599106,-0.25890843832977567,-0.22141178688667143,-2.345564457778693,0.1583367129047306,-2.618075654599919,-2.353713075725233,-2.0128344262424673,0.21876923076923077,0.0,0.0,1.0,insecure
0.125,0.15,0.01,10000,250,9620,0.15193598426254235,0.1518419958419958,0.0032897008952732427,0.14580821205821207,0.15187110187110187,0.1586850311850312,-0.26874933169537,0.016327055053978842,-0.3023173198435225,-0.2690145355759314,-0.23850868272064452,-2.443175742685182,0.14842777321798944,-2.74833927130475,-2.445586687053922,-2.1682607520058594,0.2203814968814969,0.0,0.0,1.0,insecure
0.1275,0.15,0.01,10000,250,9620,0.15443598426254235,0.15435592515592514,0.0037353654536886227,0.14711278586278587,0.15441787941787943,0.16120322245322244,-0.2811237670298606,0.01835779034416352,-0.31436910027214476,-0.2815815207100327,-0.24514379177725826,-2.5556706093623687,0.16688900312875923,-2.8579009115649523,-2.559832006454842,-2.2285799252478022,0.22226694386694387,0.0,0.0,1.0,insecure
0.13,0.15,0.01,10000,250,9620,0.15693598426254235,0.157410395010395,0.0035307118576721167,0.15025467775467774,0.15727650727650727,0.16477130977130977,-0.2960299689504249,0.01709116866299426,-0.3312138731512571,-0.29551674126413613,-0.2609629932330373,-2.6911815359129543,0.15537426057267512,-3.0110352104659737,-2.6865158296739646,-2.3723908475730666,0.22455779625779626,0.0,0.0,1.0,insecure
0.1325,0.15,0.01,10000,250,9620,0.15943598426254235,0.15905904365904366,0.003429040829719605,0.15178014553014552,0.15914760914760914,0.1655691268191268,-0.30398955709872133,0.016496703479113566,-0.33494401193743734,-0.30454145999801735,-0.26856251059487146,-2.7635414281701935,0.14997003162830513,-3.044945563067612,-2.768558727254703,-2.441477369044286,0.2257942827442828,0.0,0.0,1.0,insecure
0.135,0.15,0.01,10000,250,9620,0.16193598426254235,0.16202619542619545,0.003596917579275283,0.15582120582120582,0.16221413721413722,0.1691943866943867,-0.31814155870951744,0.01702817044840026,-0.35172495256275843,-0.31916902989530177,-0.2884448594184296,-2.89219598826834,0.15480154953091146,-3.1974995687523493,-2.9015366354118344,-2.6222259947129967,0.22801964656964657,0.0,0.0,1.0,insecure
0.1375,0.15,0.01,10000,250,9620,0.16443598426254236,0.16487110187110188,0.003266917454043461,0.15896309771309772,0.16491683991683992,0.17173596673596672,-0.3315701792147839,0.015272192387972235,-0.363329375739605,-0.3318955167321513,-0.30365486887091553,-3.0142743564980354,0.1388381126179294,-3.3029943249055,-3.0172319702922845,-2.760498807917414,0.23015332640332642,0.0,0.0,1.0,insecure
0.14,0.15,0.01,10000,250,9620,0.16693598426254236,0.1668561330561331,0.003852218834116208,0.1594022869022869,0.16683991683991684,0.174254158004158,-0.3407794347130533,0.01787946389121156,-0.3746975196915408,-0.34085762067241004,-0.3057638905835007,-3.097994861027757,0.162540580829196,-3.4063410881049165,-3.098705642476455,-2.779671732577279,0.23164209979209982,0.0,0.0,1.0,insecure
0.14250000000000002,0.15,0.01,10000,250,9620,0.16943598426254236,0.16907775467775468,0.0036532712793402172,0.16204781704781707,0.16912681912681912,0.17598752598752598,-0.35105342311193666,0.016790287931221316,-0.3824487484315679,-0.35141535506671356,-0.3183805254857177,-3.1913947555630604,0.15263898119292107,-3.4768068039233446,-3.1946850460610325,-2.8943684135065246,0.233308316008316,0.0,0.0,1.0,insecure
0.14500000000000002,0.15,0.01,10000,250,9620,0.17193598426254236,0.17204532224532226,0.003654893857051684,0.1652468814968815,0.17214137214137215,0.1799012474012474,-0.3645984452972102,0.016555120455549664,-0.39972980497280713,-0.365168473969595,-0.333438941415059,-3.3145313208837295,0.15050109505045148,-3.6339073179346104,-3.319713399723591,-3.031263103773264,0.2355339916839917,0.0,0.0,1.0,insecure
0.14750000000000002,0.15,0.01,10000,250,9620,0.17443598426254237,0.17452681912681914,0.00381168402537544,0.16686330561330562,0.1741164241164241,0.18220114345114344,-0.37577601999132165,0.017087113605715677,-0.4097459677149895,-0.37407921079567713,-0.3409661253963021,-3.4161456362847424,0.15533739641559707,-3.724963342863541,-3.400720098142519,-3.099692049057292,0.23739511434511434,0.0,0.0,1.0,insecure
0.15000000000000002,0.15,0.01,10000,250,9620,0.17693598426254237,0.17716798336798337,0.003976957719910472,0.16982068607068607,0.1773908523908524,0.18428014553014552,-0.38753718421728367,0.01762726840578216,-0.4187113686291845,-0.3886801281117371,-0.3545972066402038,-3.5230653110662153,0.16024789459801964,-3.806466987538041,-3.5334557101067006,-3.223610969456398,0.23937598752598757,0.0,0.0,1.0,insecure
0.15250000000000002,0.15,0.01,10000,250,9620,0.17943598426254237,0.17910020790020792,0.004072116058255585,0.17146049896049895,0.1791060291060291,0.18732848232848232,-0.39605578711164174,0.01789306667494767,-0.4317068125356689,-0.3962434602764779,-0.36207826733369963,-3.60050715556038,0.16266424249952427,-3.924607386687899,-3.602213275240708,-3.291620612124542,0.24082515592515594,0.0,0.0,1.0,insecure
0.155,0.15,0.01,10000,250,9620,0.18193598426254234,0.18194012474012472,0.0036451983439180794,0.17546777546777548,0.18165280665280664,0.1890618503118503,-0.4084862907534986,0.015792494334717112,-0.4390181084379391,-0.4073674165375131,-0.3801308894041097,-3.713511734122715,0.1435681303156101,-3.9910737130721734,-3.7033401503410284,-3.4557353582191794,0.24295509355509357,0.0,0.0,1.0,insecure
0.1575,0.15,0.01,10000,250,9620,0.18443598426254235,0.18447068607068606,0.004304096661801367,0.17546777546777548,0.18492723492723492,0.1919724532224532,-0.41935188175831956,0.018470636750055714,-0.45116750586490656,-0.42148490341490524,-0.3801308894041097,-3.8122898341665414,0.16791487954596102,-4.101522780590059,-3.8316809401355023,-3.4557353582191794,0.24485301455301456,0.0,0.0,1.0,insecure
